zipcode address cityState neighborhood price type beds baths built space lot_space price_sqft Average_Listing_Price_for_zip Median_Sale_Price_for_zip Average_price_sqft_for_zip description
90044,1057 W 112th St,"Los Angeles, CA ",Westmont,"$349,900",Single-Family Home,2 Beds,,Built in 1937,800 sqft,3088 sqft lot size,$437/sqft,"$454,675","$399,000",$360/sqft,"Great location, close to fwy 105. Seller very motivated."
90020,436 S Virgil Ave #406,"Los Angeles, CA ",Westlake,"$856,750",,3 Beds,2 Baths,Built in 2016,"1,391 sqft",,$616/sqft,"$2,059,745","$537,000",$505/sqft,"Brand new 3 Bed +2 Bath offering contemporary floor plan with views of Koreatown, Hollywood sign & close to DTLA. Featuring modern designer surfaces & fixtures including recessed lighting & chic hardwood floors. Generous detailed kitchen w/polished Quartz Countertops, custom designed glass & natural stone backsplash, modern cabinetry & premium stainless steel appliances. Refrigerator included. Spacious laundry rooms allow for a full sized washer & dryer. Two assigned parking spaces in secured garage, bicycle storage & Electric vehicle charging stations. On-site fitness w/state of the art equipment for cardiovascular & weight training, boxing fitness, yoga/meditation area. Courtyard & exterior common areas w/relaxed seating & community BBQ grill. On-site pet friendly area w/secured dog walk. Building is complete and residents are moving in! DONT MISS YOUR OPPORTUNITY TO PURCHASE IN K-TOWN'S NEWEST RESIDENCES."
90022,6537 Allston St,"Los Angeles, CA ",,"$449,000",Single-Family Home,2 Beds,,Built in 1942,881 sqft,4072 sqft lot size,$510/sqft,"$444,113","$397,500",$370/sqft,2 bedroom 1 bath home with dining room and living room. Home is near shopping areas and close to freeways. Spacious backyard. Indoor laundry room adjacent to the kitchen.
90048,649 N Edinburgh Ave,"Los Angeles, CA ",Melrose,"$3,426,000",Single-Family Home,4 Beds,5 Baths,Built in 2013,"4,042 sqft",6547 sqft lot size,$848/sqft,"$2,002,561","$1,597,500",$974/sqft,"Tenants occupied good for 1031 exchange finest modern homes on a quiet street the pool facing West for ideal sun exposure. This stunning modern smart home complete with 4 bed & 4 1/2 baths is located on one of the most sought after streets close to West Hollywood. Entering through the glass & steel front door to beautiful Italian porcelain marble tile floors & soaring, 26' high ceilings filling the house with natural lighting. The family room opens to the back deck pool/spa & grassy yard. Spacious chef's kitchen features Miton Cucine cabinets, white counters, Brizo fixture & Ariel SS sink, Miele cooktop & double oven. Separate formal dining room with 24 ft ceiling. Up the stairs you'll find a bridge walkway that connects the large master suite with the 2 bedrooms. Master bath has gorgeous views & w/Hansgrohe fixtures. Near Fred Segal, The Grove, LACMA, CBS, Whole Foods, Trader Joe's & walking to lots of restaurants. Must see! Terraces and balconies sq ft aren't counted our measurement"
90027,1825 N New Hampshire Ave,"Los Angeles, CA ",Los Feliz,"$2,200,000",,,,,,9147 sqft lot size,,"$1,863,727","$1,507,000",$727/sqft,"This Lot/Land is located at 1825 N New Hampshire Ave, Los Angeles, CA is currently for sale and has been listed on Trulia for 2 days. This property is listed for $2,200,000. The property has a lot size of 9147 sqft sqft. 1825 N New Hampshire Ave is in the Los Feliz neighborhood in Los Angeles, CA."
90002,737 E 87th Pl,"Los Angeles, CA ",,"$395,000",Single-Family Home,4 Beds,2 Baths,Built in 1929,"1,008 sqft",5323 sqft lot size,$392/sqft,"$336,774","$336,000",$335/sqft,"This single family 3 bedroom/2 bath is a perfect starter home or investment property. With just over 1000sf, it features an updated kitchen with built in appliances and granite countertops plus renovated bathrooms on a huge lot. The property has many energy efficient items including solar panels as well as a tankless water heater. The lot is zoned R2 so buyers may legally add an additional unit to the lot. This home shows pride of ownership and will be move-in ready."
90004,635 N Plymouth Blvd #1,"Los Angeles, CA ",Greater Wilshire / Hancock Park,"$1,950,000",Multi-Family,6 Beds,4 Baths,Built in 1924,"4,272 sqft",5845 sqft lot size,$456/sqft,"$1,469,818","$687,500",$435/sqft,"Rare opportunity to own 4 units in desired area of Hancock Park. One of the unit will delivered vacant at COE. Perfect for 1031 Exchange or Investment. Close to Larchmont Village, K-town, Beverly Center, DTLA and all major freeways. This is subject to interior inspections. R3 zoning lot with 4 detached garage in the back. Hurry this won't last!!!!"
90020,412 S Wilton Pl #103,"Los Angeles, CA ",Greater Wilshire / Hancock Park,"$849,000",,3 Beds,3 Baths,Built in 2008,"1,810 sqft",,$469/sqft,"$2,059,745","$537,000",$505/sqft,"3rd School district. Bright 3 bedroom condominium in the heart of K- T0WN/HANCOCK PARK. adjacent area. This condo features huge living room,9'5"" high ceilings, master bedroom with walk-in closets, spacious storage room, hardwood floor, granite counter top with island, solid maple-wood cabinetry, stainless steel appliances. ""FORMER MODEL UNIT"""
90059,1103 E 131st St,"Los Angeles, CA ",Willowbrook,"$434,999",Single-Family Home,3 Beds,,Built in 1948,"1,042 sqft",6730 sqft lot size,$417/sqft,"$368,948","$344,750",$319/sqft,"This beautiful home boasts an inviting open floor plan, perfect for entertaining, with a spacious remodeled kitchen and bathroom, new paint, and recessed lighting throughout, located across the street from a park, with an ample backyard, front yard AND a large side yard, perfect for large family gatherings."
90004,635 N Plymouth Blvd #1,"Los Angeles, CA ",Greater Wilshire / Hancock Park,"$1,950,000",Multi-Family,6 Beds,4 Baths,Built in 1924,"4,272 sqft",5845 sqft lot size,$456/sqft,"$1,469,818","$687,500",$435/sqft,"Rare opportunity to own 4 units in desired area of Hancock Park. One of the unit will delivered vacant at COE. Perfect for 1031 Exchange or Investment. Close to Larchmont Village, K-town, Beverly Center, DTLA and all major freeways. This is subject to interior inspections. R3 zoning lot with 4 detached garage in the back. Hurry this won't last!!!!"
90067,2287 Century Hl,"Los Angeles, CA ",Century City,"$1,375,000",,2 Beds,3 Baths,Built in 1980,"1,994 sqft",,$690/sqft,"$2,879,727","$1,015,000",$614/sqft,"Luxury remodeled single level 2 bdrm in perfect move in condition on inner corner location flooded with light, privacy and tree top views from every room. Stunning entryway with marble floors leads to large living and formal dining room area with recessed lighting and fireplace all opening onto the balcony. Gourmet redone kitchen with breakfast area, granite counter tops and stainless steel appliances opens to balcony. Lavish master suite with built ins, a 3rd balcony, walk in closet and remodeled bath. 2nd bedroom suite with full bath, powder room, inside laundry room, 3 car parking spaces and huge private storage room. Great location in fabulous Century City offering 24 Hr gated security. 5 pools, 2 tennis courts, newly remodeled fitness center and clubhouse. Walk to great shopping, theater and dining."
90066,3822 Albright Ave,"Los Angeles, CA ",McLaughlin,"$1,375,000",Single-Family Home,3 Beds,2 Baths,Built in 1949,"1,506 sqft",6255 sqft lot size,$913/sqft,"$1,645,465","$1,296,500",$976/sqft,"Charming 3 bedroom, 2 bath home on a quiet tree lined street. Ideal location in the Culver City School District close to restaurants, shopping and trendy spots. Newly remodeled kitchen with quartz countertops, new refrigerator, dishwasher, stove and microwave. Gorgeous original hardwood floors, new tile flooring in kitchen and bathrooms. New paint throughout in lovely neutral shades. Oversized, private master bedroom with private bath has access to the tranquil patio with jetted hot tub and spacious, fenced backyard. A delightful home in a much sought after and highly desirable area."
90043,5847 5th Ave,"Los Angeles, CA ",Park Mesa Heights,"$419,000",Single-Family Home,2 Beds,,Built in 1924,950 sqft,4800 sqft lot size,$441/sqft,"$694,472","$590,000",$428/sqft,"Charming 2 Bedroom 1 bath home, Living room with a fireplace and a view of the front yard and street with lot natural light, the dining area with a gardening window that allow natural light, to the kitchen with tile floor and gardening window with a view of the back yard, small service enter with washer and dryer hookup, the bath room with an enclosed tub with shower, tile floor and wall cabinet for linen storage. hallway that lead to the 2 bedroom with great linen closet an both end of the bedrooms. located in a desirable area walk-in distance to the expo line, close to shopping centers and to all the freeways and Los Angeles airport. Need some TLC great property in place Condo's at this price or more plus HOA. The Property is SOLD AS IS. The Seller will do absolutely no repairs including termite."
90045,5916 W 76th St,"Los Angeles, CA ",Westchester,"$1,149,995",Single-Family Home,3 Beds,2 Baths,Built in 1948,"1,870 sqft",,$615/sqft,"$1,350,532","$1,100,000",$718/sqft,"Location, location, location in Westchester on a very desirable street. Close to shopping centers and Marina Del Rey. Three bedroom, two bath with a two car garage and a shed behind the garage. Polished wood floors in some rooms and wood floors under the carpet in others. Back yard with brick patio and a wood deck. Close to the airport with no plane noise. Must see to visualize how this house can turn into your new home. Professional pictures will be applied by end of week."
90028,1750 N Van Ness Ave,"Los Angeles, CA ",Hollywood,"$1,250,000",Single-Family Home,3 Beds,3 Baths,Built in 1918,"2,036 sqft",8123 sqft lot size,$614/sqft,"$1,637,280","$742,500",$616/sqft,"Beautiful two-story Hollywood home on a large lot. A piece of paradise in the middle of the city and walking distance to both Franklin Village and the Viacom Center. As you enter this gated property you walk through the perfume of the jasmine laden gates and then up the step to an inviting front porch patio made for lounging and sipping limonade. Through the door of this three bedroom, three bath hideaway is a mahogany dining room, wood floors, formal living room with fireplace, study, and remodeled chef's kitchen. Large backyard with lawn and citrus trees, deck for entertaining friends, and detached family space or art studio in addition to a 2 car garage and a long drive for extra off-street parking. Come see more for yourself!"
90067,2222 Avenue Of The Stars #2706,"Los Angeles, CA ",Century City,"$1,399,000",,2 Beds,2 Baths,Built in 1964,"1,334 sqft",,"$1,049/sqft","$2,879,727","$1,015,000",$614/sqft,"New on Mkt, offered for 1st time ever! The Iconic Century Towers, 27th floor Jr. Penthouse w/the #1 best, truly stunning, 300' City Views overlooking the lights of LA, Downtown, BeverlyHills, scenic mountain ranges to the Hollywood sign and, panoramic fairway vistas of Hillcrest CountryClub throughout. This original conditioned, appx. 1334 sf, 2BR, 2BA is in the most sought-after, SE corner location w/wraparound, unobstructed vistas and can be re-designed into your own style. The LivRm, Dining area and both bedrms open to big terraces where you can enjoy the outdoors or, enclose the terraces and add more space. Designed by renowed architect I.M. Pei, CenturyTowers offers 24HR guard-gated security, impressive motorcourt entrance, Valet, Pool,TennisCts and Gym. Conveniently located to the finest dining, shopping, nightlife, BH and the new Westfield Mall **TRUST SALE-NO COURT CONFIRMATION REQUIRED**ALL OFFERS DUE BY MONDAY 3/19/2018 at 12NOON**MUST CONTACT LISTING AGENT FOR SEALED OFFER PACKAGE."
90031,4406 Griffin Ave,"Los Angeles, CA ",Montecito Heights,"$575,000",Single-Family Home,4 Beds,2 Baths,Built in 1921,"1,844 sqft",6233 sqft lot size,$312/sqft,"$686,409","$600,000",$517/sqft,"A great opportunity, duplex in the vibrant Montecito/Lincoln Heights NELA neighborhood and located minutes from Downtown LA, the popular LA River, Ernest E Debs Regional Park, USC Health & Sciences Campus and close to the array of shops and restaurants located along York & Fig. Each unit has 2BR-1BA each, separate meters, stable and long-term tenants. Buyer to purchase the property ""as is"" present condition with no repairs from the Seller."
90065,3209 Andrita St,"Los Angeles, CA ",Atwater Village,"$950,000",Multi-Family,,,Built in 1959,"3,816 sqft",9600 sqft lot size,$249/sqft,"$771,770","$756,000",$643/sqft,Front building has 4 units with 2 bedroom 1 bathroom each. Back unit has a small single family unit with 2 bedroom 2 bathroom with new foundation not too long ago and some plumbing have been done. Buyer to cooperate with Seller on IRS 1031 exchange at no cost to buyer. Thank you
90046,1410 N Curson Ave #101,"Los Angeles, CA ",Hollywood,"$850,000",,2 Beds,3 Baths,Built in 2006,"1,440 sqft",,$590/sqft,"$2,134,090","$997,000",$775/sqft,"Front facing 1st floor unit (of 1,440 sq ft) with huge patio! Only 3 units in this 2006 building have these coveted outdoor spaces. 2 bedrooms and 2.5 baths. Formal entry and open floor plan. Hardwood floors, rich finishes, remodeled kitchen with retro turquoise refrigerator, laundry room with storage, formal dining area and living room with fireplace leading out to private patio. Master suite with walk-in closet, balcony and spa-like bathroom with separate tub and shower. Upgrades include wall coverings, bar area, powder room and more. Building amenities include 2 parking spaces, fitness/gym room, and guest parking. Restaurants and shops on Sunset Blvd are just minutes away!"
90063,3801 Whiteside St,"Los Angeles, CA ",,"$499,000",Single-Family Home,2 Beds,,Built in 1925,952 sqft,3293 sqft lot size,$524/sqft,"$409,861","$423,750",$393/sqft,"This beautifully updated home featuring 2 bedrooms and 1 full bath has it all. Conveniently located in City Terrace just minutes away from Downtown LA, Pasadena, and other major venues. This is the opportunity you have been waiting for to own a home in a great location and with the updated amenities your heart desires. This home has a fully updated kitchen, nicely updated bathroom, an additional room that can be used as a bedroom or an office. The yard has also been redone with newly installed sod, irrigation system and a newer automatic gate. The house also provides a private yard with a newer steel and redwood fencing throughout perfect for those family gatherings."
90003,254 W 91st St,"Los Angeles, CA ",,"$325,000",Single-Family Home,2 Beds,,Built in 1909,920 sqft,4059 sqft lot size,$353/sqft,"$425,619","$349,000",$461/sqft,"just listed great property in south los angeles property needs some tlc bring your tools & brushes send in your best offer property consist of 2beds 1bath 920 of living space 4,057sf lot"
90064,10525 Ilona Ave,"Los Angeles, CA ",Rancho Park,"$1,760,000",Single-Family Home,2 Beds,2 Baths,Built in 1925,"1,150 sqft",5850 sqft lot size,"$1,530/sqft","$1,784,240","$1,345,500",$842/sqft,"Great opportunity for a remodel or developer! Located in a magnificent neighborhood surrounded by 3 golf courses. Walk to Century city and Cheviot Hills. Remodel, rent out, move in or build your dream home - the best of both worlds! This home is a 2 bedroom/1.5 bathrooms, 1,146 sqft and features a large 5,850 sqft rectangular lot. City allows unlimited stories to be built with a maximum of 45 ft in height. The property is zoned R1. Don't miss this excellent investment opportunity with huge upside potential! Perfect location for the family with children."
90001,1610 E 70th St,"Los Angeles, CA ",Florence-Graham,"$485,000",Multi-Family,,,Built in 1922,"1,896 sqft",5562 sqft lot size,$256/sqft,"$381,929","$347,500",$350/sqft,"This is a 3 unit complex and each unit is detached. There are two units in the front that are 1 bedroom, 1 bath each and a 2 bedroom, 1 bath in the rear. Each unit is well kept and have long-term tenants who pay their rent on time. Some of the units have original hardwood flooring and the rear unit has newer carpet. Each unit also has a bonus room. The property is close to shopping, buses and the Metro Line. Do not disturb residents."
90001,8502 Hickory St,"Los Angeles, CA ",Florence-Graham,"$329,900",Single-Family Home,3 Beds,,Built in 1922,720 sqft,2822 sqft lot size,$458/sqft,"$381,929","$347,500",$350/sqft,"Charming and Ready to move in! Features new flooring, new paint, new cabinetry. Parking access through the back, no neighbors behind. Centrally located; near shopping centers and public transportation."
90048,122 N Clark Dr #104,"Los Angeles, CA ",Beverly Center,"$1,200,000",,2 Beds,3 Baths,Built in 2005,"1,568 sqft",,$765/sqft,"$2,002,561","$1,597,500",$974/sqft,"Gorgeous updated condominium in a newer building located right off of the famed Robertson Blvd. This turnkey unit is filled with plenty of natural light and features new hardwood floors, formal living room, dining area, separate family room with fireplace, powder room, and an open gourmet kitchen with granite counter tops and stainless steel appliances. With over 1,500 SF of living space, this unit has a great open floor plan that includes two separate master bedrooms on opposite ends of the condo, each with its own bathroom and walk in closets. 122 N Clark is a beautifully maintained building that was recently upgraded and also includes a sundeck, controlled video entry and two tandem parking spots. Just seconds from some of the best dining and shopping in Los Angeles- this is not a unit to miss out on!"
90059,750 E 136th St,"Los Angeles, CA ",Willowbrook,"$420,000",Single-Family Home,4 Beds,,Built in 1944,"1,175 sqft",,$357/sqft,"$368,948","$344,750",$319/sqft,"This Charming home features 4 bedrooms with one Bath,title shows 2 bath, conveniently located off the 110 and 105 fwy in Los Angeles, Large Living room, many upgrades in all bedrooms and kitchen, very quiet neighborhood, Property is sold as is, Please Do Not Disturb Tenants."
90044,1015 W 66th St,"Los Angeles, CA ",,"$570,000",Multi-Family,4 Beds,4 Baths,Built in 1925,"2,220 sqft",5998 sqft lot size,$257/sqft,"$454,675","$399,000",$360/sqft,"4 units apartment with separated meters, Currently low rent, potential to raise the rents, Current total monthly rent $$3665.00. two separate buildings nicely maintained. long term tenants with good relationship with Landlord. The property has separate hot water heaters and separate gas & electric meters. near USC & Downtown LA, easily accessible by the 110 fwy. Property to be delivered 100% occupied."
90042,5661 Aldama St,"Los Angeles, CA ",Highland Park,"$799,000",Single-Family Home,,,Built in 1922,"1,218 sqft",1319 sqft lot size,$656/sqft,"$715,592","$675,000",$559/sqft,"Unique DTLA loft-style studio in the epicenter of Highland Park! Fantastic opportunity to purchase a 1,200+ SF commercial studio that has been renovated into the ideal live/work space with stylish design and new kitchen and bathroom. Plus, because it is zoned R2, residential financing is available for owner-users. Perfect for photographers, artists, musicians, clothing designers and more! There is even excellent signage opportunity! Located in prime Highland Park between York and Figueroa, this is a truly unique opportunity for a buyer looking for an industrial loft in a great neighborhood close to many local hotspots and amenities.1,218 SF, Built in 1922, DTLA Loft Style Studio + Full Bathroom, Located on Residential Street Between York & Fig, Concrete Floors, Remodeled Kitchen & Bath, Skylights, Minisplit A/C, Upgraded Electrical, 82 Walk Score, Excellent Exterior Signage Opportunity, Stop Paying For Studio Space!, Industrial/Art Gallery Feel, Only Blocks to Highland Park Metro Station (Gold Line), Being Held Vacant for Owner/User or Investor, Residential Financing Available!"
90001,1406 E 60th St,"Los Angeles, CA ",Florence-Graham,"$460,000",Single-Family Home,6 Beds,2 Baths,Built in 1922,"1,924 sqft",5736 sqft lot size,$239/sqft,"$381,929","$347,500",$350/sqft,"Perfect opportunity for first time buyer or investors. Larger home which has a lot potential it just needs a little TLC to make it shine once again. Home is currently being used as 5 bedroom 2 bath (optional 6th bedroom) Hardwood floors throughout, Central AC & Heat. Property zoning is R-3 buyers to check with city for any future building or additions."
90026,247 N Westlake Ave,"Los Angeles, CA ",Westlake,"$1,999,999",Multi-Family,,,Built in 1895,"2,936 sqft",,$681/sqft,"$1,279,837","$965,000",$791/sqft,"excellent silver lake and echo park adjacent triplex***conveniently located a short distance to downtown los angeles as well as everything silver lake and echo park have to offer such as all the trendy shops, nightlife, dining, and experiences***front unit offers 4 bedrooms, 2 bathrooms, and 1290 sqf of living space, unit 2 offers 3 bedrooms, 2 bathrooms, and nearly 800 sqf, and unit 3 offers 2 bedrooms, 2 bathrooms, and nearly 900 sqf***"
90032,4223-4225 Mercury Ave,"Los Angeles, CA ",Montecito Heights,"$825,000",Multi-Family,,,Built in 1922,"1,706 sqft",7997 sqft lot size,$484/sqft,"$607,689","$570,000",$506/sqft,"A must see property, features 2 units in the ever evolving, Montecito Heights/El Sereno & Rose Hills areas. the units sit on a hillside, with a deep property line and park/hills, a couple seconds walk away.. This area is experiencing quite a transition, getting in early on to this location is a great way to enjoy the benefits of progress and change. Close to Pasadena, Downtown L.A., dining, shopping, entertainment, freeways. Owning units has many benefits, take advantage of this opportunity, come see them ASAP, before they are gone!"
90018,3673 S Gramercy Pl,"Los Angeles, CA ",Leimert Park,"$599,000",Multi-Family,4 Beds,2 Baths,Built in 1907,"1,594 sqft",5532 sqft lot size,$376/sqft,"$714,470","$667,500",$442/sqft,"Great investment opportunity!!! Duplex each with 2 bedrooms and 1 bath. Great location! Close to schools, museums, shopping, and freeways."
90059,1963 E 111th St,"Los Angeles, CA ",Watts,"$515,000",Multi-Family,7 Beds,3 Baths,Built in 1919,"2,666 sqft",6412 sqft lot size,$193/sqft,"$368,948","$344,750",$319/sqft,"!!!WOW!!!WOW!!!WOW!!! Here is your best opportunity to own your very own income property... With a total of 7 Bedrooms and 4 Bathrooms, these units are split with 4 Bedrooms/2 Bathrooms upstairs and 3 Bedrooms/2 Bathrooms downstairs. This duplex is very well taken care of. Duplex was recently remodeled with newer roof (approximately 2 years old), newer exterior & interior paint, newer kitchen cabinets, newer windows, carpet, tile, newer security gate, long driveway, 4-5 parking spaces in the back and much much more!"
90059,11658 Robin St,"Los Angeles, CA ",Willowbrook,"$625,000",Multi-Family,8 Beds,3 Baths,Built in 1992,"1,900 sqft",7501 sqft lot size,$329/sqft,"$368,948","$344,750",$319/sqft,Great duplex with bonus unit all three are tenant occupied close to LAX and the 105 FWY. recently upgraded landscaping and privacy wall in the front. Stainless steel appliances in all three units.
90018,2433 W Jefferson Blvd,"Los Angeles, CA ",Leimert Park,"$1,250,000",Multi-Family,5 Beds,4 Baths,Built in 1908,"4,005 sqft",5209 sqft lot size,$312/sqft,"$714,470","$667,500",$442/sqft,"- Unit 5 & 6 are retail units. Unit 5 is currently rented out at $1,236 a month and unit 6 is vacant.- As-is Sale, no Deferred Maintenance"
90038,5832 Virginia Ave,"Los Angeles, CA ",Hollywood,"$1,665,000",Multi-Family,,,Built in 1934,"2,756 sqft",7501 sqft lot size,$604/sqft,"$992,314","$735,000",$787/sqft,"Prime Hollywood duplex located near Hollywood, Melrose, Hancock Park, the Paramount Pictures and Raleigh Studio. Property subject to LA Rent Control. This property sold for land value only. Sold in AS IS condition. Attention developers or investors. Drive by only. Do not disturb occupants."
90031,2620 Griffin Ave,"Los Angeles, CA ",Montecito Heights,"$659,000",Multi-Family,,,Built in 1907,"2,944 sqft",6716 sqft lot size,$224/sqft,"$686,409","$600,000",$517/sqft,"perfect investment opportunity with excellent upside potential. traditional architecture extra large units. front and back patio. huge woodshop station. this property is located in the heart of lincoln heights, minutes away from dodger stadium, chinatown, restaurants, amazing views of downtown l.a. and many more. the property is in need of repairs. buyers and agents due their due dilligence to satisfy their investigations. no repairs, no termite, no fha."
90005,4000 Ingraham St,"Los Angeles, CA ",Wilshire Center / Koreatown,"$1,528,000",Single-Family Home,5 Beds,3 Baths,Built in 1923,"2,844 sqft",6655 sqft lot size,$537/sqft,"$1,447,125","$669,000",$518/sqft,"This beautiful house has 5 bedrooms and 3 baths in 2 story building. It is located in Wilshire Park, Hancock Park area closely neighboring with Korea-Town. All rooms are very spacious and it has two fireplaces, one in the living room, downstairs and then another one in upstairs. It is gated and also tree-lined along the Wilton Avenue and has 2 car garage detached plus additional 4 to 5 cars for parking. It is ideal for the big family who needs to live and conveniently commuting to work to Wilshire business district, Korea Town, and downtown Los Angeles. The property will be sold in as-is condition. Short escrow is preferred. The House was updated in the previous year. Sellers are very motivated. Market rent for the house could be from $6,500-$7,500/Month. Please call or text listing agent for an appointment to show. Thank you."
90029,1127 N Westmoreland Ave,"Los Angeles, CA ",Wilshire Center / Koreatown,"$2,600,000",Multi-Family,,,Built in 1921,"4,480 sqft",,$580/sqft,"$1,028,119","$705,000",$717/sqft,"This Multi-Family is located at 1127 N Westmoreland Ave, Los Angeles, CA is currently for sale and has been listed on Trulia for 3 days. This property is listed for $2,600,000. 1127 N Westmoreland Ave and approximately 4,480 square feet. The price per square foot is $580. The property has a lot size of 0.26 acres sqft and was built in 1921. 1127 N Westmoreland Ave is in the Wilshire Center / Koreatown neighborhood in Los Angeles, CA."
90002,1312 E 91st St,"Los Angeles, CA ",Florence-Graham,"$575,000",Multi-Family,,,Built in 2006,"2,156 sqft",7344 sqft lot size,$267/sqft,"$336,774","$336,000",$335/sqft,Two separate houses on one lot. Both house are 3 bedrooms 2 baths. The rear house was built in 2006. Both are tenant occupied on a month to month basis. This property is in the county strip NO Rent Control. Please Do Not Disturb the tenants Appointment Only.
90031,2617 Sierra St,"Los Angeles, CA ",Montecito Heights,"$405,000",Single-Family Home,3 Beds,,Built in 1922,896 sqft,7348 sqft lot size,$452/sqft,"$686,409","$600,000",$517/sqft,WOW WHAT A VIEW! This diamond in the rough features a spectacular city view and offers plenty of privacy. This 3+1 is the only home at the top of the hill and is located in a nice pocket of Lincoln Heights. Property currently has a substandard lien; buyer to take care of lien. Buyer to negotiate vacancy with tenants.
90063,3504 Eagle St,"Los Angeles, CA ",Boyle Heights,"$700,000",Multi-Family,5 Beds,4 Baths,Built in 1918,"1,956 sqft",5619 sqft lot size,$358/sqft,"$409,861","$423,750",$393/sqft,"Located in Boyle Heights, just 7+/- minutes from Downtown's booming Arts District, this beautiful, newly remodeled duplex is both an ideal home for 2 families and/or potential income property! Situated along a private cul-de-sac with great parking, the front home consists of its own landscaped yard, large inviting porch, with 3 bedrooms and 2 baths. Other notable features include dual pane windows, laminate flooring throughout, modern cabinetry with quartz counter-tops, and sleek tile back splash. The home boasts a large open living room floor plan with fireplace and expansive kitchen, great for entertaining! All bedrooms offer new paint, new flooring and mirrored closet doors. Enclosed laundry in hallway. Bathrooms have been newly tiled with modern finishes. Follow the newly cemented driveway to the rear to Home 2. Welcome to this two story, 2 bed 1.5 bath, completely remodeled home including its own back yard for separate entertaining and privacy."
90059,1712 E 112th St,"Los Angeles, CA ",Watts,"$389,000",Single-Family Home,4 Beds,3 Baths,Built in 1957,"1,400 sqft",3419 sqft lot size,$278/sqft,"$368,948","$344,750",$319/sqft,"Brand new house with city permits! New laminate throughout house. 4 bedrooms 3 bathrooms with new windows, new cieiling fans and new paint throughout house inside and outside. New kitchen granite counter tops and new kitchen cabinets. New tile in bathrooms and new fixtures. Big back yard with RV parking and alley access. Close to shopping center and schools. School located at corner of street. Quiet peaceful street. This property is ready to move in. Come see this property!! This house is ideal for big families."
90034,3189 Cheviot Vista Pl,"Los Angeles, CA ",Palms,"$6,300,000",Multi-Family,19 Beds,21 Baths,Built in 1973,"15,477 sqft",,$407/sqft,"$1,480,964","$1,177,500",$766/sqft,"Prime Palms investment opportunity. 21 units centrally located by the 10 and 405 freeway. The building is 15,477 square feet and was built in 1973. The unit mix consists of four singles, sixteen one bedroom/one baths, and one two bedroom/one bath. All units are separately metered for utilities. Amenities include on-site laundry, dishwashers, disposals, balconies, yards, and gated entry with parking for 28 cars. This bread and butter investment has over 30% upside on rents. Please email listing agent for full marketing package. Inside units will be shown with accepted offer."
90049,11001 W Sunset Blvd,"Los Angeles, CA ",Bel Air,"$4,999,000",Single-Family Home,7 Beds,10 Baths,Built in 2018,"11,762 sqft",,$425/sqft,"$4,423,838","$1,626,000",$873/sqft,"Situated in lower Bel Air, behind a long gated driveway, high up on a hill above Sunset Blvd is the perfect flat pad to build this custom contemporary estate. The new estate will offer views of the city and coast line with nearly 12,000 sq ft of living space, 7 bedrooms, 10 bathrooms, full guest quarters with a separate living room, screening room, gym, office, magnificent yard and nearly 2000 sq ft rooftop deck with panoramic views. When completed, you will possess a home of masterful achievement of concept and design...an entertainers dream! This property is a model of sophistication with glass elements that allow the natural surroundings to flow freely and create a dramatic visual experience throughout. Relax in the gorgeous family room with dramatic floor to ceiling fireplace and views to the pool and city beyond. This home offers a luxurious master suite with unsurpassed views and spa like en-suite bathroom. Outside, find the beautiful pool with several dining and seating areas for you and your guests' pleasure. Take the elevator up to a fabulous party space on the rooftop with a built-in bar and areas for lounge chairs and seating, all with the most incredible views. Included is a full set of permit ready plans (RTI) so you can begin building your exquisitely designed architectural estate. Current on the property is a single story 4,015 sq ft, 4 bed, 5 bath home which was most recently the residence of Truman Capote and Joanne Carson. SELLER FINANCING AVAILABLE."
90063,3507 E 3rd St,"Los Angeles, CA ",Boyle Heights,"$359,000",Single-Family Home,3 Beds,,Built in 1912,878 sqft,2996 sqft lot size,$409/sqft,"$409,861","$423,750",$393/sqft,"Location! Location! location! Beautiful Home located in a great neighborhood area of Los Angeles. This beautiful home features 2 bedrooms 2 baths. An open floor plan with a living area of 878 sq ft and 2,996 sq ft lot. Property has hardwood flooring, large kitchen, newer paint in the bedrooms. There is also a bonus room in the back next to the garage. It could be used as another room or a storage. There is also a small basement for storage. Hurry this one will go fast!!"
90063,3907 Dwiggins St,"Los Angeles, CA ",,"$700,000",Single-Family Home,2 Beds,2 Baths,Built in 1940,"1,942 sqft",10206 sqft lot size,$360/sqft,"$409,861","$423,750",$393/sqft,"Remarkable property! Perfect for first time home buyers! This Top of the hill home has over 10,000sqft lot that is relatively flat and usable! Very rare to find in the city of Terrace. This home has upgraded copper plumbing, sewer lines, and new Roof (2017). Features 2 bedrooms and 2 bathrooms, Master bedroom with a dressing area and separate access to the bathroom. Bathroom has a tub and separate stand up shower. Second bedroom is really well sized with natural lighting coming in. Living room with a traditional style fireplace that gives a cozy feeling. The family room also has a traditional fireplace that has views to the spacious backyard. Bonus room/Den right next to entry can be used an office or even an additional bedroom. Open Kitchen with a breakfast counter, Washer and dryer hookups. Going out to the patio you will be presented with a huge backyard and amazing views! Attached garage with 2 car spaces. This home gives you the very private feeling while still being nearby DTLA! Also time saving by being nearby the 710/10 Freeways. Come check out this beautiful home!"
